n_episode  5000
algorithm_type: sarsa
policy_type: epsilon_greedy
Episode: 111	 Steps:    5	CumuR: -0.00	TermR: 0.0	Epsilon: 0.447
Episode: 112	 Steps:   15	CumuR: -0.01	TermR: 0.0	Epsilon: 0.447
Episode: 113	 Steps:    8	CumuR: -0.01	TermR: 0.0	Epsilon: 0.447
Episode: 114	 Steps:   18	CumuR: -0.02	TermR: 0.0	Epsilon: 0.446
Episode: 115	 Steps:    1	CumuR: -0.00	TermR: 0.0	Epsilon: 0.446
Episode: 116	 Steps:    4	CumuR: -0.00	TermR: 0.0	Epsilon: 0.445
Episode: 117	 Steps:    6	CumuR: -0.01	TermR: 0.0	Epsilon: 0.445
Episode: 118	 Steps:    6	CumuR: -0.01	TermR: 0.0	Epsilon: 0.444
Episode: 119	 Steps:    1	CumuR: -0.00	TermR: 0.0	Epsilon: 0.444
Episode: 120	 Steps:    8	CumuR: -0.01	TermR: 0.0	Epsilon: 0.443
Episode: 121	 Steps:    1	CumuR: -0.00	TermR: 0.0	Epsilon: 0.443
Episode: 122	 Steps:    2	CumuR: -0.00	TermR: 0.0	Epsilon: 0.443
Episode: 123	 Steps:    1	CumuR: -0.00	TermR: 0.0	Epsilon: 0.442
Episode: 124	 Steps:    2	CumuR: -0.00	TermR: 0.0	Epsilon: 0.442
Episode: 125	 Steps:    1	CumuR: -0.00	TermR: 0.0	Epsilon: 0.441
Episode: 126	 Steps:   13	CumuR: -0.01	TermR: 0.0	Epsilon: 0.441
Episode: 127	 Steps:    1	CumuR: -0.00	TermR: 0.0	Epsilon: 0.440
Episode: 128	 Steps:    4	CumuR: -0.00	TermR: 0.0	Epsilon: 0.440
Episode: 129	 Steps:    1	CumuR: -0.00	TermR: 0.0	Epsilon: 0.439
Episode: 130	 Steps:    1	CumuR: -0.00	TermR: 0.0	Epsilon: 0.439
Episode: 131	 Steps:   16	CumuR: -0.01	TermR: 0.0	Epsilon: 0.439
Episode: 132	 Steps:    2	CumuR: -0.00	TermR: 0.0	Epsilon: 0.438
Episode: 133	 Steps:   10	CumuR: -0.01	TermR: 0.0	Epsilon: 0.438
Episode: 134	 Steps:    8	CumuR: -0.01	TermR: 0.0	Epsilon: 0.437
Episode: 135	 Steps:    4	CumuR: -0.00	TermR: 0.0	Epsilon: 0.437
